observed	prediction	iterations
Control	0.832	1
Control	0.996	1
Control	1	1
Control	0.984	1
Control	0.988	1
Control	0.99	1
Control	0.994	1
Control	0.98	1
Control	0.886	1
Control	0.98	1
Control	0.976	1
Control	0.93	1
Control	0.798	1
Control	0.982	1
Case	0.938	1
Control	0.996	1
Control	0.996	1
Control	1	1
Control	0.996	1
Control	0.874	1
Control	0.98	1
Control	0.962	1
Control	0.964	1
Control	0.998	1
Control	0.984	1
Control	0.91	1
Control	0.996	1
Control	1	1
Control	0.94	1
Control	0.874	1
Control	0.978	1
Control	0.898	1
Control	0.996	1
Control	0.754	1
Control	0.994	1
Control	0.926	1
Control	0.996	1
Control	0.82	1
Control	0.97	1
Control	1	1
Case	0.854	1
Control	0.934	1
Control	0.942	1
Control	0.808	1
Control	0.998	1
Control	0.944	1
Control	0.944	1
Control	0.998	1
Control	0.872	1
Control	0.992	1
Control	0.976	1
Control	0.996	1
Control	0.826	1
Control	0.998	1
Control	0.944	1
Control	0.996	1
Control	1	1
Control	0.992	1
Control	0.996	1
Control	0.996	1
Control	0.836	1
Case	0.968	1
Control	0.996	1
Control	0.988	1
Control	0.846	1
Control	0.996	1
Control	0.99	1
Control	0.994	1
Control	0.992	1
Control	0.98	1
Control	0.99	1
Control	0.984	1
Control	0.898	1
Control	0.96	1
Control	0.928	1
Control	0.836	1
Control	0.974	1
Control	0.804	1
Control	0.992	1
Control	0.998	1
Control	0.998	1
Control	0.992	1
Control	0.992	1
Control	1	1
Control	0.908	1
Control	0.978	1
Control	0.96	1
Control	0.982	1
Control	0.87	1
Control	0.922	1
Control	0.498	1
Control	0.968	1
Control	0.998	1
Control	0.946	1
Control	0.958	1
Control	0.99	1
Control	0.978	1
Control	0.986	1
Control	0.98	1
Control	0.728	1
Control	0.962	1
Control	1	1
Control	0.994	1
Control	0.752	1
Control	1	1
Control	0.976	1
Control	0.88	1
Control	0.998	1
Control	0.976	1
Control	0.99	1
Control	0.998	1
Control	0.996	1
Control	0.858	1
Control	0.974	1
Control	0.804	1
Control	0.952	1
Control	0.918	1
Control	0.962	1
Case	0.996	1
Control	0.986	1
Control	0.98	1
Control	0.986	1
Control	0.966	1
Control	0.962	1
Control	0.89	1
Control	0.96	1
Control	0.986	1
Control	0.93	1
Control	0.966	1
Control	0.994	1
Control	0.882	1
Control	0.95	1
Control	0.748	1
Control	0.98	1
Control	0.94	1
Control	0.832	1
Control	1	1
Control	0.942	1
Control	0.992	1
Case	0.97	1
Control	0.982	1
Case	0.972	1
Control	0.99	1
Control	0.99	2
Control	0.99	2
Control	0.998	2
Case	0.99	2
Control	0.98	2
Control	1	2
Control	0.996	2
Control	1	2
Control	1	2
Control	0.964	2
Control	0.768	2
Control	0.988	2
Control	0.99	2
Control	0.97	2
Control	0.982	2
Control	0.904	2
Control	0.644	2
Control	0.992	2
Control	0.898	2
Control	0.964	2
Control	0.696	2
Control	1	2
Control	0.992	2
Control	0.974	2
Control	0.896	2
Control	0.97	2
Control	0.994	2
Control	1	2
Control	0.994	2
Control	0.992	2
Control	1	2
Control	0.928	2
Control	0.928	2
Control	0.898	2
Control	0.838	2
Control	0.882	2
Control	0.824	2
Control	0.99	2
Control	0.966	2
Control	0.958	2
Control	0.902	2
Control	1	2
Control	1	2
Control	0.994	2
Control	0.998	2
Control	0.952	2
Control	0.958	2
Control	0.818	2
Control	1	2
Control	0.998	2
Control	1	2
Control	0.768	2
Control	0.91	2
Control	0.998	2
Control	1	2
Control	0.882	2
Control	0.816	2
Control	0.992	2
Control	0.99	2
Control	0.502	2
Control	0.938	2
Control	0.994	2
Control	0.996	2
Control	0.866	2
Control	0.99	2
Control	0.998	2
Control	0.994	2
Control	0.932	2
Control	0.974	2
Control	0.936	2
Control	0.984	2
Control	0.876	2
Control	1	2
Control	1	2
Control	0.964	2
Control	0.904	2
Control	0.948	2
Control	0.988	2
Control	0.742	2
Control	0.922	2
Control	1	2
Control	0.98	2
Control	0.994	2
Control	0.99	2
Control	0.982	2
Control	0.914	2
Control	1	2
Control	0.994	2
Case	0.994	2
Control	0.998	2
Control	0.974	2
Control	0.972	2
Control	1	2
Control	0.976	2
Control	0.916	2
Control	0.996	2
Control	0.726	2
Control	0.806	2
Control	0.96	2
Control	0.854	2
Control	1	2
Control	0.996	2
Control	0.922	2
Control	0.852	2
Control	0.996	2
Control	0.848	2
Control	0.982	2
Control	1	2
Control	1	2
Control	0.996	2
Control	0.964	2
Control	0.99	2
Control	0.966	2
Control	1	2
Control	0.988	2
Case	1	2
Control	1	2
Control	0.99	2
Control	0.98	2
Control	0.984	2
Control	0.928	2
Control	0.994	2
Control	0.974	2
Control	1	2
Control	0.988	2
Control	0.976	2
Control	0.982	2
Control	0.986	2
Control	1	2
Control	0.964	2
Control	0.678	2
Control	0.896	2
Control	0.994	2
Control	0.696	2
Control	0.854	2
Control	0.974	2
Control	0.942	2
Case	0.846	2
Case	1	2
Control	0.996	2
Control	0.93	2
Control	0.996	2
Case	0.96	2
Control	0.992	3
Control	0.966	3
Control	0.982	3
Control	0.81	3
Control	0.984	3
Control	0.97	3
Control	0.946	3
Control	0.898	3
Control	0.878	3
Control	0.974	3
Control	0.98	3
Control	0.944	3
Control	0.924	3
Control	0.982	3
Control	0.764	3
Case	0.916	3
Control	0.998	3
Control	0.998	3
Control	0.68	3
Control	0.998	3
Control	0.972	3
Control	0.964	3
Control	0.998	3
Control	0.998	3
Control	0.986	3
Control	0.988	3
Control	0.954	3
Control	1	3
Control	0.912	3
Control	0.896	3
Control	1	3
Control	0.898	3
Control	0.518	3
Control	0.804	3
Control	1	3
Control	0.95	3
Control	0.94	3
Control	0.922	3
Control	0.992	3
Control	0.944	3
Control	0.948	3
Control	0.996	3
Control	0.994	3
Control	0.958	3
Control	0.876	3
Control	0.922	3
Control	0.984	3
Control	0.992	3
Control	0.818	3
Control	0.998	3
Control	0.99	3
Control	0.852	3
Control	0.998	3
Control	0.62	3
Control	0.858	3
Control	0.558	3
Control	0.986	3
Control	0.936	3
Control	0.93	3
Control	0.998	3
Control	0.974	3
Control	0.998	3
Control	0.97	3
Control	0.954	3
Control	0.9	3
Control	0.976	3
Control	0.896	3
Control	0.834	3
Control	0.97	3
Control	0.982	3
Control	0.986	3
Control	0.99	3
Control	0.988	3
Control	0.63	3
Control	0.976	3
Control	0.976	3
Control	0.848	3
Control	0.998	3
Control	0.836	3
Control	0.988	3
Control	0.986	3
Control	0.984	3
Control	0.952	3
Control	0.932	3
Control	0.942	3
Control	0.914	3
Control	0.994	3
Control	0.984	3
Control	0.984	3
Control	0.986	3
Control	0.998	3
Control	0.87	3
Control	0.936	3
Control	0.984	3
Control	0.978	3
Control	0.96	3
Control	0.974	3
Control	0.988	3
Control	0.996	3
Control	0.982	3
Control	0.978	3
Control	0.554	3
Control	0.706	3
Control	0.986	3
Control	1	3
Control	0.954	3
Control	0.93	3
Control	0.98	3
Control	0.886	3
Control	0.996	3
Control	0.904	3
Control	0.996	3
Control	0.994	3
Control	0.988	3
Control	0.996	3
Control	0.948	3
Control	0.912	3
Control	1	3
Control	0.858	3
Control	0.998	3
Control	0.942	3
Control	0.998	3
Control	0.664	3
Case	1	3
Control	0.51	3
Control	0.976	3
Control	0.944	3
Control	0.992	3
Control	0.966	3
Control	0.844	3
Control	0.952	3
Control	1	3
Control	0.978	3
Control	0.994	3
Control	0.992	3
Control	0.998	3
Control	0.984	3
Control	0.998	3
Case	0.944	3
Case	1	3
Case	0.956	3
Case	0.876	3
Control	0.964	3
Control	0.968	4
Control	0.884	4
Control	0.986	4
Control	0.99	4
Control	0.99	4
Control	0.988	4
Control	0.962	4
Control	0.986	4
Control	0.954	4
Control	0.98	4
Control	0.904	4
Control	1	4
Control	0.988	4
Control	0.81	4
Case	0.98	4
Control	0.996	4
Control	0.976	4
Control	0.97	4
Control	0.964	4
Control	0.994	4
Control	0.858	4
Control	0.972	4
Control	0.95	4
Control	0.968	4
Control	0.996	4
Control	0.982	4
Control	0.952	4
Control	0.942	4
Control	0.922	4
Control	0.948	4
Control	0.984	4
Control	0.92	4
Control	0.996	4
Control	0.996	4
Control	0.966	4
Control	1	4
Control	0.932	4
Control	0.978	4
Control	0.988	4
Control	0.962	4
Control	0.932	4
Control	0.968	4
Control	0.896	4
Control	0.984	4
Control	0.974	4
Control	0.986	4
Control	0.988	4
Control	0.916	4
Control	0.916	4
Control	0.954	4
Control	0.994	4
Control	0.904	4
Control	0.938	4
Control	0.998	4
Control	0.93	4
Control	0.992	4
Control	0.98	4
Control	0.898	4
Control	0.876	4
Control	0.988	4
Control	0.94	4
Control	0.994	4
Control	0.964	4
Control	0.998	4
Control	0.982	4
Case	0.812	4
Control	0.984	4
Control	0.924	4
Control	0.842	4
Control	0.93	4
Control	0.938	4
Control	0.978	4
Case	0.808	4
Control	0.972	4
Control	0.992	4
Control	0.986	4
Control	0.996	4
Control	0.952	4
Control	0.986	4
Control	0.938	4
Control	0.986	4
Control	0.942	4
Control	0.896	4
Control	0.996	4
Control	0.966	4
Control	0.984	4
Control	0.986	4
Control	0.9	4
Control	0.98	4
Control	0.964	4
Control	0.844	4
Control	0.912	4
Case	0.998	4
Control	0.938	4
Control	0.994	4
Control	0.9	4
Control	0.952	4
Control	0.966	4
Control	0.996	4
Control	0.97	4
Control	0.884	4
Control	0.958	4
Control	0.894	4
Control	0.934	4
Control	0.91	4
Control	0.858	4
Control	0.818	4
Control	0.986	4
Control	0.94	4
Control	0.878	4
Control	0.964	4
Control	0.952	4
Control	0.998	4
Control	0.974	4
Control	0.938	4
Control	0.878	4
Control	0.98	4
Control	0.994	4
Control	0.978	4
Control	0.91	4
Control	0.978	4
Control	0.998	4
Control	0.968	4
Control	0.992	4
Control	0.814	4
Control	0.958	4
Control	0.95	4
Control	0.99	4
Control	0.956	4
Control	0.986	4
Control	0.948	4
Control	0.942	4
Control	0.922	4
Control	0.748	4
Control	0.956	4
Control	0.998	4
Control	1	4
Control	0.842	4
Control	1	4
Case	0.908	4
Control	0.994	4
Case	0.884	4
Control	0.844	4
Control	0.982	5
Control	1	5
Control	0.996	5
Control	0.738	5
Control	0.946	5
Control	1	5
Control	0.986	5
Control	1	5
Control	0.626	5
Control	0.884	5
Control	0.994	5
Control	0.996	5
Control	0.918	5
Control	0.898	5
Control	0.998	5
Control	0.986	5
Control	0.938	5
Control	0.998	5
Control	0.992	5
Control	0.99	5
Control	1	5
Control	0.95	5
Control	0.778	5
Control	0.966	5
Control	0.998	5
Control	0.968	5
Control	0.994	5
Control	0.992	5
Control	0.948	5
Control	1	5
Control	0.768	5
Control	0.998	5
Control	1	5
Control	0.94	5
Control	1	5
Control	0.96	5
Control	0.976	5
Control	0.998	5
Control	0.998	5
Control	0.974	5
Control	0.992	5
Control	0.99	5
Control	0.964	5
Control	0.988	5
Control	0.9	5
Control	0.638	5
Control	0.964	5
Control	1	5
Control	0.998	5
Control	0.804	5
Control	0.802	5
Control	0.752	5
Control	0.984	5
Control	0.994	5
Control	0.514	5
Control	0.986	5
Control	0.986	5
Control	0.946	5
Control	0.996	5
Control	0.958	5
Control	1	5
Control	0.98	5
Control	1	5
Control	1	5
Control	0.91	5
Control	0.894	5
Control	0.992	5
Control	1	5
Control	0.81	5
Control	0.882	5
Control	1	5
Control	0.974	5
Control	1	5
Control	0.956	5
Control	0.944	5
Control	0.768	5
Control	0.988	5
Control	1	5
Control	1	5
Control	1	5
Control	0.942	5
Case	1	5
Control	0.996	5
Control	0.962	5
Control	0.994	5
Control	0.94	5
Control	0.856	5
Control	1	5
Control	0.95	5
Control	1	5
Control	1	5
Control	0.664	5
Control	0.95	5
Control	0.992	5
Control	0.998	5
Control	1	5
Control	1	5
Control	1	5
Control	1	5
Control	1	5
Control	0.986	5
Control	1	5
Control	0.986	5
Case	0.914	5
Control	0.998	5
Control	0.962	5
Control	1	5
Control	0.95	5
Control	1	5
Control	0.976	5
Control	0.89	5
Control	0.93	5
Control	0.994	5
Control	0.878	5
Control	0.992	5
Control	0.836	5
Case	1	5
Control	1	5
Control	0.998	5
Control	0.998	5
Control	0.97	5
Control	0.986	5
Control	0.956	5
Control	1	5
Control	0.972	5
Control	0.984	5
Control	0.718	5
Control	0.992	5
Control	0.95	5
Control	0.974	5
Control	0.972	5
Control	1	5
Control	0.934	5
Control	0.92	5
Control	1	5
Control	1	5
Control	1	5
Control	0.962	5
Control	0.954	5
Case	1	5
Control	0.874	5
Case	0.898	5
Case	0.932	5
Control	0.632	6
Control	0.968	6
Control	0.982	6
Control	0.978	6
Control	0.978	6
Control	0.94	6
Control	0.99	6
Control	0.968	6
Control	0.728	6
Control	0.92	6
Control	0.99	6
Control	0.926	6
Control	0.52	6
Control	0.938	6
Control	0.998	6
Control	0.912	6
Control	0.992	6
Control	0.95	6
Control	0.998	6
Control	0.948	6
Control	0.974	6
Control	0.982	6
Control	0.844	6
Control	0.966	6
Control	0.866	6
Control	0.98	6
Control	0.976	6
Control	0.886	6
Control	0.994	6
Control	0.958	6
Control	0.926	6
Control	0.994	6
Control	0.874	6
Control	0.912	6
Control	0.96	6
Control	0.984	6
Control	1	6
Case	0.91	6
Control	0.958	6
Control	0.942	6
Control	0.958	6
Control	0.986	6
Control	0.926	6
Control	0.976	6
Control	0.99	6
Control	0.928	6
Control	0.946	6
Control	0.978	6
Control	0.98	6
Control	0.994	6
Control	0.958	6
Control	0.998	6
Control	0.752	6
Control	0.984	6
Control	0.998	6
Control	0.77	6
Control	0.968	6
Control	0.694	6
Control	0.976	6
Control	0.562	6
Control	0.924	6
Control	0.994	6
Control	0.976	6
Control	0.964	6
Control	0.966	6
Control	0.998	6
Control	0.878	6
Control	0.876	6
Control	1	6
Control	0.96	6
Control	0.91	6
Control	0.924	6
Control	0.852	6
Control	0.996	6
Control	0.878	6
Control	0.944	6
Control	0.988	6
Control	0.968	6
Control	0.986	6
Control	0.94	6
Control	0.896	6
Case	0.914	6
Control	0.996	6
Control	0.976	6
Control	1	6
Control	0.892	6
Case	0.906	6
Control	0.93	6
Control	0.91	6
Control	0.984	6
Control	0.942	6
Control	0.986	6
Control	0.966	6
Control	0.848	6
Control	0.954	6
Control	0.998	6
Control	0.988	6
Control	0.988	6
Control	0.964	6
Control	0.848	6
Control	0.956	6
Control	0.85	6
Control	0.952	6
Control	0.946	6
Control	0.944	6
Control	0.996	6
Control	0.966	6
Control	0.864	6
Control	0.964	6
Control	0.95	6
Control	0.974	6
Case	0.988	6
Control	0.942	6
Control	0.936	6
Control	0.976	6
Control	0.99	6
Control	0.922	6
Control	0.974	6
Control	0.886	6
Control	0.976	6
Control	0.72	6
Case	0.998	6
Control	0.716	6
Control	0.998	6
Control	0.994	6
Control	0.99	6
Control	0.952	6
Control	0.96	6
Control	0.956	6
Control	1	6
Control	0.88	6
Control	0.944	6
Control	0.864	6
Control	0.926	6
Control	0.98	6
Control	0.956	6
Control	0.96	6
Control	0.85	6
Control	0.948	6
Control	0.994	6
Control	0.946	6
Case	0.964	6
Control	0.982	6
Case	0.92	7
Control	0.956	7
Control	0.994	7
Control	0.954	7
Control	0.96	7
Control	0.952	7
Control	0.984	7
Control	0.898	7
Control	0.93	7
Control	0.96	7
Control	0.972	7
Control	0.956	7
Control	0.988	7
Control	0.912	7
Control	0.972	7
Control	0.984	7
Control	0.952	7
Control	0.994	7
Control	0.936	7
Control	0.844	7
Control	0.848	7
Control	0.912	7
Control	0.976	7
Control	0.94	7
Control	0.932	7
Control	0.976	7
Control	0.964	7
Control	0.958	7
Control	0.968	7
Control	0.946	7
Control	0.99	7
Control	0.842	7
Control	0.872	7
Control	0.942	7
Control	0.942	7
Control	0.994	7
Control	0.922	7
Control	1	7
Control	0.878	7
Control	0.812	7
Control	0.948	7
Control	0.964	7
Control	0.974	7
Control	0.806	7
Control	0.946	7
Control	0.968	7
Control	0.928	7
Control	0.982	7
Control	0.988	7
Control	0.956	7
Control	0.996	7
Control	0.762	7
Control	0.996	7
Control	0.934	7
Control	0.93	7
Control	0.904	7
Control	0.686	7
Control	0.984	7
Control	0.946	7
Control	0.976	7
Control	0.97	7
Control	0.992	7
Case	0.826	7
Control	0.996	7
Control	0.986	7
Control	0.954	7
Control	0.938	7
Control	0.988	7
Control	0.964	7
Control	0.936	7
Control	0.954	7
Case	0.846	7
Control	0.854	7
Control	0.958	7
Control	0.974	7
Control	0.958	7
Control	0.872	7
Control	0.908	7
Control	0.896	7
Control	1	7
Control	0.968	7
Control	0.998	7
Control	0.978	7
Control	0.976	7
Control	0.966	7
Control	0.99	7
Control	0.832	7
Control	0.924	7
Control	0.932	7
Case	0.998	7
Control	0.984	7
Control	0.98	7
Control	0.628	7
Control	0.994	7
Control	0.996	7
Control	0.974	7
Control	0.988	7
Control	0.852	7
Control	0.948	7
Control	0.912	7
Control	0.996	7
Control	0.986	7
Control	0.994	7
Control	0.99	7
Control	0.984	7
Control	0.962	7
Case	0.926	7
Control	0.846	7
Control	0.96	7
Control	0.936	7
Control	0.928	7
Control	0.992	7
Control	0.978	7
Control	0.99	7
Control	0.972	7
Control	0.956	7
Control	0.858	7
Control	0.958	7
Control	0.942	7
Control	0.992	7
Control	0.874	7
Control	0.912	7
Control	0.896	7
Control	0.92	7
Control	0.946	7
Control	0.894	7
Control	0.98	7
Control	0.942	7
Control	0.896	7
Control	0.986	7
Control	0.966	7
Control	0.984	7
Control	0.982	7
Control	0.968	7
Control	0.964	7
Control	0.996	7
Control	0.872	7
Control	0.982	7
Control	0.984	7
Case	0.964	7
Control	0.994	7
Control	0.994	7
Control	0.918	7
Control	0.744	8
Control	0.974	8
Control	0.976	8
Control	0.984	8
Control	0.714	8
Control	0.968	8
Control	0.926	8
Control	0.924	8
Control	0.932	8
Control	0.988	8
Control	0.99	8
Control	0.994	8
Control	0.83	8
Control	0.95	8
Control	0.98	8
Control	0.898	8
Control	0.97	8
Control	0.892	8
Control	0.98	8
Control	0.974	8
Control	0.998	8
Control	0.982	8
Control	0.972	8
Control	0.95	8
Control	0.97	8
Control	0.768	8
Control	0.96	8
Control	0.996	8
Control	0.972	8
Control	0.858	8
Control	0.862	8
Control	1	8
Control	0.964	8
Control	0.968	8
Control	0.908	8
Control	0.996	8
Control	0.942	8
Control	0.982	8
Control	0.976	8
Control	0.91	8
Control	0.926	8
Control	0.98	8
Control	0.996	8
Control	0.876	8
Control	0.962	8
Control	0.958	8
Control	1	8
Control	0.988	8
Control	0.94	8
Control	0.9	8
Control	0.96	8
Control	0.974	8
Control	0.66	8
Control	0.978	8
Control	0.952	8
Control	0.976	8
Control	0.992	8
Control	0.966	8
Control	0.984	8
Control	0.8	8
Control	0.8	8
Control	0.974	8
Control	0.758	8
Control	0.982	8
Control	0.97	8
Control	0.99	8
Control	0.982	8
Control	0.936	8
Control	0.966	8
Control	0.982	8
Control	0.996	8
Control	0.992	8
Control	0.986	8
Control	0.988	8
Control	0.982	8
Control	0.988	8
Control	0.912	8
Control	0.858	8
Control	0.958	8
Control	0.984	8
Control	0.944	8
Control	0.992	8
Control	0.994	8
Control	0.982	8
Control	0.886	8
Control	0.97	8
Control	0.976	8
Control	0.882	8
Control	0.94	8
Control	0.928	8
Control	0.998	8
Control	0.984	8
Control	0.848	8
Control	0.934	8
Control	0.994	8
Control	0.996	8
Control	0.976	8
Control	0.95	8
Control	1	8
Case	0.934	8
Control	0.92	8
Control	0.956	8
Control	0.978	8
Control	0.982	8
Control	0.83	8
Control	0.98	8
Control	0.98	8
Case	0.872	8
Control	0.922	8
Control	0.978	8
Control	0.94	8
Control	0.982	8
Control	0.988	8
Control	0.958	8
Control	0.936	8
Control	0.972	8
Case	0.884	8
Control	0.906	8
Control	0.93	8
Control	0.944	8
Control	0.812	8
Control	0.85	8
Control	0.766	8
Control	0.97	8
Control	0.964	8
Control	0.974	8
Control	0.972	8
Control	0.888	8
Control	0.952	8
Control	0.982	8
Control	0.94	8
Control	0.766	8
Control	0.906	8
Control	0.94	8
Control	0.996	8
Control	0.952	8
Control	0.984	8
Control	0.984	8
Control	0.938	8
Case	1	8
Case	0.922	8
Case	0.924	8
Control	0.994	8
Control	0.984	9
Control	0.986	9
Control	0.834	9
Control	0.808	9
Control	0.98	9
Control	1	9
Control	0.95	9
Control	0.932	9
Control	0.848	9
Control	0.854	9
Control	1	9
Control	0.996	9
Control	0.942	9
Control	0.534	9
Control	0.99	9
Control	0.98	9
Control	0.936	9
Control	0.994	9
Control	0.914	9
Control	0.862	9
Case	0.988	9
Control	0.956	9
Control	0.98	9
Control	0.986	9
Control	0.998	9
Control	0.932	9
Control	0.788	9
Control	0.986	9
Control	0.966	9
Control	0.992	9
Control	0.998	9
Control	0.842	9
Control	0.906	9
Control	0.956	9
Control	0.916	9
Control	0.992	9
Control	0.986	9
Control	0.836	9
Control	0.972	9
Control	0.936	9
Control	0.984	9
Control	0.956	9
Case	0.982	9
Control	0.996	9
Control	0.862	9
Control	0.986	9
Control	0.932	9
Control	0.894	9
Control	0.674	9
Control	0.99	9
Case	0.948	9
Control	0.97	9
Control	1	9
Control	0.99	9
Control	0.998	9
Control	0.872	9
Control	0.97	9
Control	0.886	9
Control	1	9
Control	0.942	9
Control	0.98	9
Control	0.962	9
Control	0.986	9
Control	0.988	9
Control	0.894	9
Control	0.972	9
Control	0.994	9
Control	0.938	9
Control	0.928	9
Control	0.986	9
Control	0.968	9
Control	0.786	9
Control	0.998	9
Control	0.988	9
Control	0.962	9
Control	0.918	9
Control	1	9
Control	0.982	9
Control	0.976	9
Control	0.992	9
Control	0.976	9
Control	0.996	9
Control	0.862	9
Control	0.982	9
Control	0.988	9
Control	0.882	9
Control	0.972	9
Control	0.988	9
Case	0.994	9
Control	0.978	9
Control	0.988	9
Case	1	9
Control	0.944	9
Control	0.998	9
Control	0.866	9
Control	0.988	9
Control	0.994	9
Control	0.952	9
Control	0.868	9
Control	0.964	9
Control	0.908	9
Control	0.99	9
Control	0.992	9
Control	0.978	9
Control	0.984	9
Control	0.996	9
Control	0.788	9
Control	0.972	9
Control	0.988	9
Control	0.942	9
Control	0.97	9
Control	0.968	9
Control	0.99	9
Control	0.848	9
Control	0.97	9
Control	0.958	9
Control	0.988	9
Control	0.986	9
Control	0.99	9
Control	0.954	9
Control	0.962	9
Control	0.994	9
Control	0.874	9
Control	0.992	9
Control	0.994	9
Control	0.932	9
Control	0.996	9
Control	0.976	9
Control	0.948	9
Control	0.992	9
Control	0.94	9
Control	0.888	9
Control	0.992	9
Case	0.978	9
Control	0.998	9
Control	0.992	9
Control	0.972	9
Control	1	9
Control	0.95	9
Control	1	9
Control	0.986	9
Control	0.984	9
Control	0.932	9
Control	0.95	10
Control	0.998	10
Control	0.984	10
Control	0.988	10
Control	0.956	10
Control	0.788	10
Control	1	10
Control	0.926	10
Control	1	10
Control	0.988	10
Control	0.988	10
Case	0.974	10
Control	1	10
Control	0.844	10
Control	1	10
Control	0.972	10
Control	0.78	10
Control	0.87	10
Control	0.99	10
Control	0.996	10
Control	0.978	10
Control	0.766	10
Control	0.8	10
Control	0.98	10
Control	0.998	10
Control	0.98	10
Control	0.996	10
Control	0.94	10
Control	1	10
Control	0.934	10
Control	0.934	10
Control	0.976	10
Control	0.98	10
Control	0.96	10
Control	0.976	10
Control	0.994	10
Control	0.99	10
Control	0.98	10
Control	0.968	10
Control	0.996	10
Control	0.974	10
Control	0.81	10
Control	0.896	10
Control	0.998	10
Control	1	10
Control	0.852	10
Control	0.836	10
Control	0.836	10
Control	0.964	10
Control	0.952	10
Control	0.998	10
Control	0.788	10
Control	0.99	10
Control	1	10
Control	0.988	10
Control	0.732	10
Control	0.924	10
Control	0.978	10
Control	0.938	10
Control	0.872	10
Control	0.778	10
Control	0.812	10
Control	0.728	10
Control	0.816	10
Control	0.994	10
Control	1	10
Control	1	10
Control	0.952	10
Control	0.942	10
Control	0.808	10
Control	0.974	10
Control	1	10
Control	0.92	10
Control	0.998	10
Control	0.996	10
Control	0.992	10
Control	1	10
Control	0.996	10
Control	0.872	10
Control	0.668	10
Control	0.992	10
Control	0.852	10
Control	0.928	10
Control	0.978	10
Control	0.988	10
Control	0.53	10
Control	0.992	10
Control	0.962	10
Control	1	10
Control	1	10
Control	1	10
Control	0.916	10
Control	1	10
Control	0.998	10
Control	0.956	10
Control	0.97	10
Control	0.972	10
Control	0.978	10
Control	0.864	10
Control	0.934	10
Control	1	10
Control	1	10
Case	0.946	10
Control	0.962	10
Control	0.758	10
Case	0.844	10
Control	1	10
Control	0.926	10
Control	0.776	10
Control	0.804	10
Control	0.992	10
Control	0.994	10
Case	0.998	10
Control	0.996	10
Control	0.94	10
Control	0.994	10
Control	0.998	10
Control	0.99	10
Control	0.87	10
Control	0.804	10
Control	0.968	10
Control	0.988	10
Control	0.894	10
Control	0.998	10
Control	0.92	10
Control	0.998	10
Control	0.958	10
Control	0.982	10
Control	0.882	10
Control	0.876	10
Control	0.964	10
Control	1	10
Control	0.894	10
Control	0.932	10
Control	0.97	10
Control	0.998	10
Control	1	10
Control	0.89	10
Control	0.91	10
Case	0.966	10
Control	0.92	10
Case	0.934	10
Control	0.944	10
Control	0.986	11
Control	0.76	11
Case	0.904	11
Control	0.892	11
Control	0.94	11
Control	0.998	11
Control	0.774	11
Control	0.862	11
Control	0.596	11
Control	0.994	11
Control	1	11
Control	0.998	11
Control	1	11
Control	0.772	11
Control	0.942	11
Control	0.998	11
Control	0.872	11
Control	0.968	11
Control	0.992	11
Control	0.646	11
Case	0.984	11
Control	0.986	11
Control	0.994	11
Control	0.976	11
Control	0.982	11
Control	0.816	11
Control	0.992	11
Control	0.984	11
Control	0.996	11
Control	0.992	11
Control	0.832	11
Control	0.894	11
Control	0.96	11
Control	0.822	11
Control	0.976	11
Control	0.994	11
Control	0.972	11
Control	0.872	11
Control	1	11
Control	0.71	11
Control	0.842	11
Control	0.998	11
Control	0.748	11
Control	0.992	11
Control	0.944	11
Control	0.966	11
Control	0.948	11
Control	0.784	11
Control	0.998	11
Control	0.956	11
Control	0.994	11
Control	0.736	11
Control	0.986	11
Control	0.916	11
Control	1	11
Control	0.986	11
Control	0.996	11
Control	0.99	11
Control	0.812	11
Control	0.988	11
Control	0.986	11
Control	0.998	11
Control	0.876	11
Control	0.994	11
Control	0.968	11
Control	0.964	11
Control	1	11
Control	0.994	11
Control	1	11
Control	0.986	11
Control	0.978	11
Control	0.998	11
Control	0.784	11
Control	0.758	11
Control	0.952	11
Case	1	11
Control	0.984	11
Control	0.978	11
Control	0.986	11
Control	0.98	11
Control	0.968	11
Control	0.98	11
Control	1	11
Control	0.986	11
Control	0.856	11
Control	0.874	11
Control	0.98	11
Control	0.988	11
Control	1	11
Control	0.956	11
Control	0.83	11
Control	0.92	11
Control	0.984	11
Control	0.976	11
Control	0.966	11
Control	0.998	11
Control	0.988	11
Control	0.876	11
Control	0.914	11
Control	0.98	11
Case	0.848	11
Control	0.992	11
Control	0.99	11
Control	0.958	11
Control	0.972	11
Control	0.988	11
Control	0.986	11
Control	0.956	11
Control	0.938	11
Control	0.928	11
Control	0.898	11
Control	0.978	11
Control	0.99	11
Control	0.998	11
Control	0.998	11
Control	0.864	11
Control	0.95	11
Control	0.988	11
Control	0.998	11
Control	0.994	11
Control	0.974	11
Control	0.966	11
Control	0.902	11
Control	0.966	11
Control	0.93	11
Control	0.998	11
Control	0.976	11
Control	0.934	11
Control	0.914	11
Control	1	11
Control	0.772	11
Control	1	11
Control	0.994	11
Control	0.996	11
Control	0.996	11
Control	0.99	11
Control	1	11
Control	0.944	11
Control	1	11
Case	0.908	11
Case	0.878	11
Control	0.958	11
Control	0.954	11
Control	0.96	12
Control	0.914	12
Control	0.988	12
Control	0.91	12
Control	0.992	12
Control	0.99	12
Control	0.976	12
Control	0.932	12
Control	1	12
Control	0.994	12
Control	0.916	12
